ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i
1.197754,0.5134888,0.8530769,1.053284,6.122504,2.828222,0.8497743
1.889515,0.8369923,1.264885,1.594797,4.48835,2.186965,0.4955163
2.032072,0.9172192,1.39204,1.731888,8.397873,3.423219,0.07460862
1.472696,0.8380527,1.263355,1.606646,4.282165,1.713885,0.6742913
2.855442,1.623356,2.765001,3.254921,2.86437,1.128808,0.6896625
3.219326,1.635406,2.574682,3.009384,3.325127,1.284928,0.768104
2.771038,1.891891,2.747206,3.18026,3.401389,0.9932505,0.8260307
1.399731,0.5324478,0.8989334,1.098938,4.184033,2.067989,0.5789844
1.734173,1.593662,2.564901,3.110531,3.065311,1.298164,0.8465379
1.764135,0.8645868,1.29765,1.652241,8.43424,3.584321,0.25849
0.6745834,0.7923508,1.563299,1.907927,2.041029,0.9953898,0.5657031
1.827864,1.290144,1.764153,2.122177,4.218591,1.721827,0.8382466
1.999895,0.9901848,1.386615,1.75529,7.276102,3.121938,0.7981518
0.7659912,1.894058,3.207888,3.608345,2.079363,0.8789876,0.8917075
0.7099934,1.401649,2.230204,2.592422,2.546683,1.095147,0.7057142
0.6148357,1.468447,2.367727,2.75919,2.269647,1.082256,0.7613226
1.17038,1.489027,2.299406,2.808916,2.80811,1.310148,0.6336371
3.513529,1.639187,2.507835,3.035122,5.348252,2.247894,0.5829938
1.422777,0.6812096,1.03907,1.283693,6.147582,2.975784,0.7018724
2.277298,1.310904,1.820759,2.222572,4.799132,2.079138,0.7330392
1.761362,0.7911644,1.210161,1.47954,3.062036,1.314488,0.2158734
1.450388,0.5548553,0.867569,1.002347,11.06593,5.214741,0.779753
0.5916004,1.805744,3.082424,3.586496,3.344724,1.298286,0.8498809
1.922829,1.581776,2.223711,2.619629,4.307542,1.836917,0.6549101
1.291224,0.5964699,0.9513645,1.193182,5.448877,2.515712,0.6221509
1.812798,0.9320145,1.405594,1.72465,7.155025,3.049259,0.22129
0.739748,1.436075,2.512381,3.04129,1.811147,0.9643697,0.3129382
1.979082,1.790611,2.662935,3.052387,2.804679,1.199388,0.491627
1.047586,1.533646,2.370239,2.762283,2.409185,1.081589,0.4918419
1.98498,1.72266,2.753736,3.29574,7.790585,1.28084,0.7649557
1.398195,0.961422,1.519318,1.936304,1.54162,0.8099499,0.8604674
1.232525,1.224968,2.295597,2.599838,1.700061,0.8450172,0.6160816
1.796661,0.9001608,1.345091,1.726402,7.370468,3.154198,0.5186465
1.688759,0.8418865,1.322683,1.695031,10.56077,4.345013,0.1761737
1.971691,1.042807,1.482605,1.829176,4.93182,2.142323,0.7954845
1.871834,0.8675365,1.278446,1.614411,2.991102,1.343196,0.5046135
1.718,0.8692989,1.364194,1.750869,11.90326,4.710001,0.1933722
0.7873096,0.7986126,1.795654,2.186312,2.1171,1.046154,0.7286953
0.6063519,1.135622,1.871141,2.094997,2.897897,1.252843,0.5603723
2.814833,1.701607,2.280865,2.729799,4.306941,2.074142,0.7950872
1.473553,1.582266,2.450722,2.962198,2.036406,0.8764648,0.6396604
1.937019,1.558565,2.305925,2.821199,2.432685,1.096221,0.6165847
2.079473,1.823236,2.423788,2.789701,3.804574,1.753486,0.6475388
1.417828,1.524406,2.450773,2.916929,2.415844,1.048103,0.9999185
1.424616,0.7070389,1.051081,1.328402,6.107707,2.836915,0.3893889
1.847151,0.8559551,1.248283,1.545174,2.532268,1.144154,0.4666164
4.417919,1.762482,2.412909,2.819033,2.947539,1.349043,0.2204079
3.750635,1.44385,2.243006,2.754038,2.488512,1.14913,0.06354161
1.550871,0.8095512,1.208008,1.471066,4.002452,1.623007,0.6939766
1.786234,1.009506,1.473677,1.844105,4.873012,2.077354,0.3426363
1.652,0.8005848,1.219448,1.532425,5.611907,2.519195,0.292141
1.435488,1.160883,1.921064,2.171696,2.151568,0.881847,0.5111062
2.664619,1.790108,2.413456,2.785946,5.589114,2.188093,0.7726941
1.752409,1.909817,3.04073,3.513395,3.576227,1.04708,0.6215019
4.165792,1.67914,2.478888,2.932981,2.843872,1.159185,0.7636159
1.988752,0.8735085,1.302796,1.660516,3.262072,1.394717,0.3149804
1.970119,1.073818,1.499092,1.828598,4.238337,1.54149,0.8916535
1.0686,1.080692,1.781097,2.310644,1.364011,0.8273669,0.9072646
1.464924,0.707449,1.10501,1.378829,8.740878,3.56422,0.7505061
1.75699,0.7453947,1.070172,1.355145,6.703161,2.747577,0.9716982
1.899281,0.9272976,1.332869,1.677837,3.598484,1.693188,0.9073969
2.212816,1.526484,2.713259,2.957294,18.01672,2.470006,0.7825375
1.761963,0.8655739,1.26161,1.547079,3.650952,1.527054,0.6134781
1.459377,1.848175,2.657497,3.065062,2.231868,0.9659874,0.5547935
2.099514,1.768478,2.584898,2.900732,2.291138,1.124719,0.6352683
3.343431,1.616573,2.382076,3.011103,2.879643,1.325532,0.3677436
2.464367,1.637957,2.653063,2.995853,2.617813,1.102914,0.5618628
1.184874,0.5614433,0.8579807,1.096434,4.107861,2.003205,0.649975
1.822664,0.8749962,1.24962,1.581226,3.559845,1.534691,0.6847258
2.887739,1.537022,2.980883,3.674156,3.232805,1.163681,0.2499439
1.567352,1.505299,2.437479,2.844061,1.399062,0.6805307,0.7147157
3.204121,1.35568,2.303982,2.81436,1.813097,1.109832,0.8370443
0.5280819,0.8690014,1.84536,2.318026,2.551684,1.013494,0.8323652
1.237312,1.426603,2.56625,3.143694,4.834163,1.308473,0.7776974
1.274534,1.750187,2.627523,3.143349,2.879272,1.219756,0.602547
0.8121891,1.587749,2.381727,2.783047,3.275084,1.298514,0.6731365
1.197393,1.628157,2.660955,3.043264,3.248119,1.145032,0.9026689
0.7919426,1.544344,2.306776,2.705482,3.293459,1.384582,0.3667264
1.708506,0.7279224,1.0809,1.355367,4.477135,1.709808,0.8531623
1.379122,0.7362461,1.095207,1.354404,6.736143,3.256791,0.6354408
0.788044,0.5726528,0.9381847,1.091173,1.780332,0.8464054,0.4428022
1.375223,0.9754143,1.424421,1.767822,6.190067,2.713871,0.4802941
1.494732,0.7335272,1.128287,1.420093,13.68549,6.264093,0.372052
0.5669174,1.447401,2.443167,3.01334,4.181756,1.877126,0.3841737
0.9057941,0.2996559,0.5208988,0.6144447,6.552838,2.939748,0.7011914
1.094465,1.528099,2.112947,2.462034,2.971631,1.34435,0.6753868
1.096081,0.7106075,1.094236,1.321058,3.946898,1.768005,0.9129758
1.395626,0.573226,0.8916502,1.125834,18.71726,8.588428,0.4670228
1.713951,1.024044,1.495192,1.809698,4.23792,1.868878,0.3147274
2.1593,1.388737,2.196394,2.698475,1.664265,0.9386083,0.7134349
1.601057,1.377012,2.504591,3.079473,3.200156,1.305115,0.6926582
1.108986,0.4895954,0.6687012,0.779253,1.134307,0.5653461,0.5630156
0.8471317,1.297731,2.241875,2.702293,2.324667,1.082613,0.5000093
1.675354,0.811306,1.169348,1.469276,4.993966,2.112843,0.8481035
2.471039,1.13516,1.84413,2.230072,166.5001,2.914685,0.4903585
2.188894,1.563684,2.697144,3.150936,2.293174,1.091328,0.8677313
0.9591732,1.498644,2.398039,2.730429,2.926672,1.383792,0.5353618
1.323134,0.5993919,0.9117222,1.148599,16.55006,7.977784,0.8728381
1.889984,0.9478283,1.336502,1.69129,3.247861,1.519583,0.9089754
1.321558,0.7097015,1.129229,1.344711,3.393213,1.462139,0.5310547
0.1422215,1.037106,2.323458,3.043665,7.35988,1.49355,0.9026319
2.891582,1.231192,2.170305,2.393204,3.854174,1.41402,0.5700877
1.933632,1.506533,2.054691,2.411358,2.856363,1.363813,0.6337186
1.476301,1.479103,2.617292,3.161009,2.609308,1.314235,0.5933216
1.144909,1.694263,2.609606,3.081038,5.0524,1.13107,0.9997338
1.51634,2.617918,3.87936,4.246489,4.086703,1.689193,0.9498637
4.323877,1.791817,2.585554,3.084597,3.959502,1.65149,0.434317
2.034945,1.046598,1.472641,1.817181,6.562646,2.799512,0.7899249
3.37075,1.444036,2.518816,2.995144,2.159124,1.115223,0.7997536
0.3639984,1.656952,2.670183,3.198475,2.178471,1.021897,0.91352
1.909077,0.9506931,1.340715,1.656906,3.559947,1.485485,0.8354698
1.628265,0.910078,1.29623,1.59288,4.397233,1.722878,0.5464795
2.401644,1.877979,2.55732,3.000364,3.204972,1.178502,0.9561688
-0.7989044,3.275633,4.392271,4.653391,2.167684,1.210692,0.6198084
0.7432175,0.04109764,0.3770027,0.2660732,2.497029,1.185868,0.561586
0.4877338,1.754797,2.941353,3.412334,1.765167,0.8572568,0.7602883
4.112015,1.589954,2.357124,2.830162,2.209035,1.003735,0.7014323
1.174232,0.5246353,0.8436899,1.097553,5.526048,2.665603,0.4892921
4.511072,1.516073,2.394333,2.827076,3.431176,1.428682,0.9216936
1.816313,1.66567,2.399467,2.831757,4.336751,1.896396,0.9875122
1.453754,1.626936,2.400045,2.787161,3.641369,1.493888,0.8044706
1.066139,1.672958,2.472807,3.052797,3.54236,1.352622,0.73584
3.092066,1.710089,2.485893,2.897713,2.108024,0.9355436,0.5391886
1.865219,1.491695,2.045717,2.404768,3.993074,1.765355,0.7072307
1.379993,0.5750866,0.881609,1.12575,7.472502,3.682935,0.7499924
0.7252541,1.692474,2.75738,3.334473,3.122816,1.28404,0.2758227
0.9276943,1.443399,2.712177,2.6441,4.049244,2.007231,0.3818251
1.238039,1.394976,2.546843,2.889595,2.966383,1.307119,0.383399
2.12985,1.588409,2.386801,2.82122,2.789429,1.232142,0.968596
1.85755,1.426886,2.342667,2.670242,1.531779,0.940529,0.9110627
1.490915,1.519688,2.376642,2.893467,3.749392,1.504624,0.7391084
0.8234138,1.268978,2.054365,2.465427,2.38587,1.1543,0.3492309
1.010544,1.636799,2.771803,3.216972,2.727677,1.077177,0.8999169
2.225983,1.106205,1.550289,1.901533,2.923575,1.282154,0.8762704
1.075115,1.392891,2.341005,2.785604,5.172731,1.113718,0.9997341
1.657904,0.7569695,1.137954,1.425036,5.403668,2.220788,0.5813603
1.014334,1.870874,2.771555,3.322983,3.611821,1.278929,0.883494
0.9553699,1.63295,2.505863,3.034542,1.884847,1.103939,0.9544811
1.35527,0.6649485,1.050608,1.359008,10.55633,4.655588,0.3021386
1.495388,0.7287216,1.057877,1.341063,8.698556,3.970346,0.2999497
0.7159061,1.656006,2.674747,3.146753,3.594298,1.428364,0.7800397
3.639778,0.9998055,1.833675,2.208149,2.515536,1.086524,0.7389442
2.851469,1.427885,2.604343,3.096933,4.855109,1.838884,0.8122809
1.515285,1.929605,3.075666,3.630713,3.205245,1.143262,0.7145931
1.27729,1.850166,2.555214,3.030615,4.731,1.658622,0.6274008
1.830184,0.8002853,1.165654,1.459014,7.240804,2.676387,0.9240881
1.775012,0.7549114,1.10635,1.365005,12.00039,4.4597,0.8187255
0.4972782,0.8036747,1.848862,2.184122,2.816202,1.412464,0.6284294
0.01429558,1.575575,2.559114,2.858292,3.214038,1.32087,0.5679136
0.8186398,1.334076,2.222616,2.678514,2.179344,1.013858,0.7583395
0.1721725,1.493256,2.316734,2.83486,3.525201,1.204113,0.7269804
1.504005,1.821039,2.646683,3.194664,1.782267,1.073378,0.7734579
1.712896,1.730753,2.449453,2.877897,4.382294,1.945573,0.838765
1.035585,0.3985348,0.6283054,0.7795811,4.250407,2.120995,0.6230944
1.638548,1.718321,2.549646,2.894899,2.047106,0.9557915,0.9672633
0.4804211,1.545523,2.531946,2.906776,2.500977,1.060257,0.8499659
1.25107,0.599474,0.9346151,1.195719,7.272664,3.198657,0.5098372
1.970238,1.730568,2.786692,3.261734,2.971187,1.356088,0.9307134
1.149158,1.584669,2.754257,3.365368,1.843313,1.074623,0.7362804
2.331295,1.816706,2.774376,3.167982,2.478796,1.11722,0.8547983
1.803156,1.63258,2.195814,2.512428,3.033188,1.475825,0.9556148
1.751173,1.037603,1.268202,1.548346,1.464771,0.7281726,0.9999882
2.579025,2.2145,3.35627,3.868519,3.649822,1.534731,0.9506307
2.413536,1.757626,2.366911,2.787531,3.167983,1.427673,0.7998899
1.152487,1.219486,2.010653,2.440685,3.473725,1.47549,0.4711104
1.744135,1.902317,2.473747,2.831934,3.186115,1.370615,0.5274263
1.404339,0.5944729,0.8931637,1.105396,7.086917,3.512771,0.7613569
1.73201,0.8537312,1.17646,1.480345,2.774717,1.210485,0.8530371
1.154814,1.73122,2.744631,3.293362,2.434819,1.182415,0.7088389
0.1030788,2.008287,3.134693,3.678896,5.292762,1.759658,0.7377505
2.548634,1.934469,3.136492,3.658716,3.024857,1.375022,0.8808436
1.177515,1.476515,2.260218,2.714581,2.222839,1.069156,0.6865084
0.9679451,1.80764,3.024784,3.674049,3.463118,1.501153,0.5579386
1.931559,0.9183044,1.347914,1.687986,4.869903,1.954976,0.9412961
1.197943,0.5467014,0.9069138,1.121857,7.368976,3.102154,0.5078712
1.541113,0.871006,1.318562,1.563168,4.105877,1.889707,0.3396755
1.635817,0.785799,1.172979,1.419119,2.829335,1.284041,0.7473059
2.1987,1.26042,2.473061,2.629265,1.50945,0.8105988,0.7194335
0.4654598,1.915483,2.883289,3.428015,2.259375,1.01566,0.3237502
1.890606,1.542564,2.521507,2.968704,3.085421,1.275287,0.7074775
0.6260586,1.624344,2.700323,3.211569,2.127537,1.144502,0.531125
1.801111,1.549559,2.077888,2.414982,3.430851,1.420629,0.8818012
1.521082,1.72827,2.848745,3.340513,6.023043,1.063408,0.5102228
0.06566048,1.89414,3.045584,3.480951,2.187053,1.00373,0.8570966
3.966558,1.499784,2.582029,3.044273,3.697737,1.536938,0.7884569
4.484667,1.60322,2.370657,2.830622,2.681638,1.230198,0.7056459
1.110638,1.01079,2.206543,2.838688,2.354263,1.144065,0.8752459
1.146334,0.5414619,0.8628311,1.073895,6.338058,2.926154,0.6268537
2.214991,1.737774,2.32588,2.715204,6.399885,2.659428,0.7023875
1.674629,0.872303,1.655359,1.795521,166.5189,1.44625,0.8197017
1.075485,1.284082,1.999884,2.447277,2.53339,1.006269,0.09999833
2.022118,1.138567,1.627691,1.949802,4.529542,1.785648,0.3082717
1.616566,0.844614,1.236654,1.555826,3.389757,1.607858,0.4418223
1.802998,0.8379421,1.294785,1.644457,4.302743,2.092224,0.560385
1.990162,1.299952,1.797298,2.133621,4.680402,2.003086,0.8694472
1.396143,0.8300495,1.255579,1.538725,4.840502,2.208321,0.4499321
2.035946,1.231035,1.716675,2.093187,5.178798,2.152609,0.8311756
0.7771492,1.423456,2.367493,3.076626,2.81888,1.685948,0.8160473
1.162014,1.647419,2.597279,2.829967,1.700366,0.8697113,0.4455381
1.85825,0.8260183,1.230594,1.5454,5.337973,2.405127,0.8313121
0.5215893,1.945724,2.828192,3.442846,4.8875,1.800684,0.6699368
4.671732,1.322634,2.531313,2.867693,18.01281,3.139451,0.8706226
1.1355,1.237448,2.375643,3.134516,3.163774,1.256177,0.7999615
4.493591,1.802298,2.811417,3.106554,2.530351,1.593427,0.8759901
1.478273,1.469776,2.519165,3.166306,2.562232,1.174663,0.3595434
1.541492,1.636547,2.472847,2.972395,2.978276,1.287225,0.8499508
1.766066,1.300087,2.38862,2.692345,3.082601,0.9911848,0.5138551
2.126017,1.520845,2.515478,2.859911,2.211838,0.9941705,0.6915333
2.213366,1.547728,2.762529,2.750229,2.969484,1.972386,0.7813268
0.5332241,1.034649,2.071392,1.819521,5.033813,2.365047,0.5770006
3.221527,1.618023,2.684372,3.212078,2.717115,1.070577,0.8221693
1.94334,1.592125,2.709642,3.257824,3.472335,1.411433,0.640522
1.687487,0.7883472,1.553289,1.643579,3.534185,1.625669,0.7229524
1.681112,1.344248,2.178186,2.66288,2.87319,1.40107,0.5342507
1.364325,1.729965,2.740046,3.080864,2.151323,0.9055322,0.7824523
0.5087318,1.175596,1.990015,1.760124,5.110244,1.890982,0.6799482
1.227211,0.5979919,0.9718971,1.197216,6.114016,2.949665,0.4661306
0.8073635,1.395607,2.153423,2.578365,3.34296,1.520383,0.5700497
1.885584,1.036341,1.434294,1.78088,3.476819,1.560025,0.6549611
1.780373,0.8204689,1.202077,1.526073,7.526981,3.195142,0.6033142
3.345207,0.8750019,1.628088,-0.09896469,1.669781,0.8463049,0.9498446
1.555271,0.8823414,1.436655,1.732079,3.902337,1.570359,0.9866273
2.217455,1.371784,2.392469,2.864267,2.141514,0.9648619,0.5047144
2.385237,1.618868,2.320927,2.747787,3.111602,1.499571,0.7650849
2.172726,1.820139,2.466162,2.934568,3.201753,1.660587,0.659052
0.9474983,1.714382,2.654314,3.130535,2.827553,1.316716,0.4513169
1.82155,0.795496,1.180395,1.46306,3.129918,1.444218,0.7154874
1.907452,0.9133148,1.316406,1.627977,4.3448,1.632555,0.8738872
1.986534,0.9775515,1.410475,1.762192,8.662249,3.428166,0.8097622
1.855816,1.018021,1.521631,1.926678,4.633952,1.925884,0.2512292
1.35174,0.585803,0.9238386,1.109252,11.62074,6.373774,0.9500014
1.45577,0.7195415,1.204035,1.483921,4.199568,1.949914,0.1816574
2.856838,1.192047,1.933348,2.145912,3.931392,1.475311,0.5540789
0.5078888,1.455069,2.361382,2.840002,2.171007,1.020722,0.8932295
3.606783,1.557325,2.49157,3.081886,2.768202,1.393587,0.8877586
1.023056,1.801071,2.82123,3.351011,7.209971,1.531543,0.6038619
4.218098,1.566895,2.466133,2.775297,3.160012,1.336862,0.3861648
1.370708,0.6706276,1.037846,1.312589,7.053653,3.212253,0.5224659
2.912777,1.077526,1.988609,2.400282,2.225483,1.154571,0.4785738
2.246014,1.457735,1.982264,2.325361,13.15166,4.962193,0.7403712
0.5153408,3.107985,4.182821,4.613354,4.269757,1.564789,0.800707
1.92671,0.8771935,1.297128,1.62377,6.89873,2.871657,0.5801938
1.103537,0.5455189,1.166584,1.14467,4.978544,2.119683,0.3452267
3.140779,2.170834,3.2162,3.423859,4.445017,1.433127,0.7570397
1.915556,0.8957043,1.310517,1.621643,4.802702,2.079545,0.7515438
0.05348015,2.248711,3.460436,4.021236,2.391144,1.075861,0.9997347
0.727747,1.985491,2.798635,2.860401,7.076929,2.286604,0.5082719
2.52084,1.495035,2.457577,2.942562,2.107267,0.8902442,0.302515
1.30451,1.681028,2.640594,3.020432,8.385391,1.810131,0.6228914
1.987125,1.085159,1.961479,1.699905,5.876224,1.117903,0.28966
1.813097,1.813438,2.460457,2.788435,5.177921,1.899745,0.9655825
2.1315,1.323124,2.087585,2.56377,3.751958,1.540645,0.3831972
2.210789,1.918715,2.536737,2.93165,3.524197,1.575155,0.7612997
1.064482,0.459734,0.6883545,0.7821808,8.880136,4.085163,0.3569774
1.541557,0.9167423,1.399879,1.781279,6.030274,2.746233,0.1629186
1.852171,1.323803,1.853035,2.262342,4.238177,1.847247,0.4744353
4.574753,1.746943,2.675564,3.246208,3.131589,1.67624,0.9960768
0.5722408,1.046497,1.74419,2.230001,4.142874,1.736475,0.4889595
2.385111,2.435728,3.567627,3.939825,4.300516,2.044583,0.623327
2.236559,1.997629,2.622772,3.173775,2.980226,1.312131,0.6266509
3.483444,1.301714,2.391647,2.85667,2.001171,0.9399359,0.1753742
2.052122,1.012157,1.43671,1.754829,3.180297,1.408829,0.8333597
3.390972,1.814043,2.961363,3.546673,1.732155,0.9477355,0.2991921
3.199463,1.497036,2.447773,2.664059,4.457239,1.273682,0.6011372
1.333294,0.950861,1.445692,1.789371,4.285191,1.993767,0.3376911
1.495712,0.7065182,1.117147,1.368034,5.949282,2.677991,0.450143
1.030926,1.722834,2.638769,3.095325,4.268053,1.243625,0.7775767
3.299858,1.38752,2.316305,2.736994,2.252295,1.042336,0.4461772
4.924103,1.357687,2.462923,3.033756,3.549693,1.478742,0.8281159
1.326464,1.128819,2.010513,2.439548,7.328732,1.556537,0.6619333
0.6049824,1.387747,2.283592,2.746674,3.785605,1.553426,0.5496214
4.472271,1.772335,2.824518,3.316088,6.47963,2.485168,0.9096841
2.331482,1.377611,1.890688,2.238081,4.257847,1.74038,0.8321829
2.361856,1.361704,1.862843,2.261768,4.009592,1.863019,0.6397419
1.111734,1.941624,2.800688,3.184055,4.984071,1.541482,0.5609484
2.919352,1.552073,2.537638,3.145065,2.731034,1.429927,0.5603859
2.592426,1.680992,2.610107,3.084738,3.512213,1.622883,0.9350142
0.7895641,1.037014,1.720093,2.22518,4.15673,1.965912,0.4138735
1.246862,0.4938393,0.8072453,1.030279,8.036206,3.765694,0.7289802
0.9818764,0.6810894,1.064037,1.3134,4.462685,2.20142,0.7078879
2.21513,1.274839,1.753044,2.13114,3.819124,1.657166,0.8498528
1.625439,1.291569,1.783669,2.188038,6.30596,2.688401,0.8779789
2.169188,1.183119,1.638311,1.973276,5.923354,2.394287,0.9460326
4.588541,1.735189,2.697678,3.294773,3.652252,1.393207,0.5547485
0.9947014,1.671717,2.594616,2.976311,2.142429,1.217801,0.549896
2.114603,1.326496,1.935341,2.241617,4.489742,1.892997,0.7405403
1.901518,1.236212,1.758726,2.078566,5.421937,2.270115,0.8666191
1.587246,0.7136097,1.07386,1.319174,3.464278,1.69887,0.8452334
1.198944,0.5330296,0.8581171,1.103902,47.81965,3.907771,0.5198198
1.82914,2.156309,3.145645,3.335238,6.30724,2.378383,0.7594746
1.869862,0.8844547,1.300861,1.634758,7.296148,2.241577,0.4974512
1.758011,1.101261,1.569826,1.928267,4.291673,1.894676,0.861894
1.857981,1.102459,1.613371,1.91691,7.808038,3.419262,0.3129185
1.544418,0.9064941,1.340427,1.683172,6.323397,2.95744,0.5367792
1.991347,0.9007931,1.338634,1.669302,10.85249,4.559419,0.8814259
2.249718,1.416307,1.957417,2.304405,3.626207,1.491214,0.7094486
1.751043,0.8741798,1.259357,1.549026,2.929594,1.30576,0.3937505
1.38118,1.644537,2.525839,3.010202,1.775683,1.040884,0.7276552
1.480116,1.59569,2.355982,2.773424,8.00572,1.017879,0.8163275
2.095778,1.620955,2.20163,2.534542,4.273951,1.92756,0.9073498
1.944569,0.8549252,1.242176,1.518724,4.072467,1.803865,0.859752
1.097275,0.6846542,1.061516,1.332634,5.093128,2.448524,0.6466682
1.698519,0.8492966,1.317465,1.643847,5.062387,2.319182,0.4662875
1.282381,0.5353756,0.842495,1.084143,5.563366,2.664916,0.4500069
1.51345,0.6881609,1.071205,1.394959,15.301,6.559005,0.6915009
3.757042,1.455639,2.757006,3.24181,3.119133,1.791352,0.5279715
4.132706,1.55002,2.611219,3.128958,7.361513,1.705476,0.1695291
1.391584,2.779728,4.115946,4.558317,7.361513,1.817157,0.3657063
0.1109581,0.9002647,1.687487,2.042614,4.503458,1.442173,0.5606982
1.06959,1.162834,1.885437,2.157663,2.579151,1.244221,0.6116989
4.029228,1.67572,2.240953,2.601391,8.915545,3.678053,0.7586881
3.929823,1.598841,2.200684,2.60004,4.288142,2.053984,0.7921717
1.314587,0.6772861,1.064556,1.360126,5.349027,2.578019,0.4499998
1.893089,0.8272514,1.227954,1.550241,6.589452,2.628241,0.9405155
1.332821,0.6603966,1.033901,1.255198,4.267461,1.999998,0.5162784
1.447653,0.7316685,1.190695,1.503237,5.493199,2.412185,0.1996993
1.676058,0.7328339,1.097927,1.363249,2.639106,1.234328,0.5092047
1.864746,0.9566898,1.348656,1.682407,4.23273,1.802726,0.6848478
1.967379,0.9425135,1.337388,1.681181,6.9693,2.891011,0.708342
2.245157,1.607035,2.378584,2.903765,4.095087,2.028133,0.9040381
3.076464,1.740639,2.523968,2.851488,2.987405,1.334339,0.7436031
1.183296,1.088461,1.804409,2.093933,2.88659,1.620035,0.2241852
2.484303,1.372112,2.198046,2.542849,8.126535,1.595821,0.6364119
1.747026,0.9941902,1.441711,1.824677,5.061591,2.232952,0.4939672
1.674688,1.902885,2.921373,3.279259,3.872583,1.806686,0.8290272
1.132286,0.4320679,0.7059813,0.8790388,7.651908,3.892535,0.899999
